MatchName,Address,TeamA,ScoreA,TeamB,ScoreB,Winner,WonBy,MatchLink
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",FSC Bhyndr,36/7,Vasai strikers MA,30/7,FSC Bhyndr,6 runs,https://cricheroes.in/scorecard/471836/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Vasai-strikers-MA
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",FSC Bhyndr,43/5,United Sports Group - USG,44/5,United Sports Group - USG,2 wickets,https://cricheroes.in/scorecard/472578/Vasai-Midnight-Cup/FSC-Bhyndr-vs-United-Sports-Group---USG
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",Babji Blasters TS,32/6,Star XI MB,33/2,Star XI MB,5 wickets,https://cricheroes.in/scorecard/471852/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",Vasai strikers MA,32/4,Safiee Star,33/2,Safiee Star,5 wickets,https://cricheroes.in/scorecard/471812/Vasai-Midnight-Cup/Vasai-strikers-MA-vs-Safiee-Star
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",Taha Thunders Vasai,25/5,Bhyndr Strikers,26/2,Bhyndr Strikers,5 wickets,https://cricheroes.in/scorecard/471863/Vasai-Midnight-Cup/Taha-Thunders-Vasai-vs-Bhyndr-Strikers
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 4 Ov., ",Aai Ekveera Cricket Club (Rangaon),40/4,Vasudev Smruti C. C. (Rangaon),41/3,Vasudev Smruti C. C. (Rangaon),12 wickets,https://cricheroes.in/scorecard/406093/Jayesh-Warriors-Chashak/Aai-Ekveera-Cricket-Club-(Rangaon)-vs-Vasudev-Smruti-C.-C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Aai Ekveera Cricket Club (Rangaon),104/5,Pandurang Mauli (Daswadi),76/10,Aai Ekveera Cricket Club (Rangaon),28 runs,https://cricheroes.in/scorecard/405813/Jayesh-Warriors-Chashak/Aai-Ekveera-Cricket-Club-(Rangaon)-vs-Pandurang-Mauli-(Daswadi)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Sanjay Smruti XI Stars(Rangaon),79/9,Vasudev Smruti C. C. (Rangaon),80/2,Vasudev Smruti C. C. (Rangaon),13 wickets,https://cricheroes.in/scorecard/405643/Jayesh-Warriors-Chashak/Sanjay-Smruti-XI-Stars(Rangaon)-vs-Vasudev-Smruti-C.-C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Pandurang Mauli (Daswadi),98/5,Gajanan Smruti C.C. (Rangaon),80/6,Pandurang Mauli (Daswadi),18 runs,https://cricheroes.in/scorecard/403837/Jayesh-Warriors-Chashak/Pandurang-Mauli-(Daswadi)-vs-Gajanan-Smruti-C.C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Aai Ekveera Cricket Club (Rangaon),101/4,Anant Smruti C.C (Rangaon),93/9,Aai Ekveera Cricket Club (Rangaon),8 runs,https://cricheroes.in/scorecard/403824/Jayesh-Warriors-Chashak/Aai-Ekveera-Cricket-Club-(Rangaon)-vs-Anant-Smruti-C.C-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Sanjay Smruti XI Stars(Rangaon),34/1,Nayan Smruti Cricket Club (Rangaon),32/3,Sanjay Smruti XI Stars(Rangaon),"102 runs (DLS method - Match reduced to 5 overs, target 135 runs)",https://cricheroes.in/scorecard/403834/Jayesh-Warriors-Chashak/Sanjay-Smruti-XI-Stars(Rangaon)-vs-Nayan-Smruti-Cricket-Club-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",(Bye),None,Vasudev Smruti C. C. (Rangaon),None,Vasudev Smruti C. C. (Rangaon),walkover,https://cricheroes.in/match-detail/(Bye)/Vasudev-Smruti-C.-C.-(Rangaon)/352396/342627/403950
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Jayesh Warriors (Rangaon),98/4,Aai Ekveera Cricket Club (Rangaon),102/3,Aai Ekveera Cricket Club (Rangaon),11 wickets,https://cricheroes.in/scorecard/395514/Jayesh-Warriors-Chashak/Jayesh-Warriors-(Rangaon)-vs-Aai-Ekveera-Cricket-Club-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Nayan Smruti Cricket Club (Rangaon),111/2,DPBM (Datta Prasadik Bhajan Mandal),85/5,Nayan Smruti Cricket Club (Rangaon),26 runs,https://cricheroes.in/scorecard/395528/Jayesh-Warriors-Chashak/Nayan-Smruti-Cricket-Club-(Rangaon)-vs-DPBM-(Datta-Prasadik-Bhajan-Mandal)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",R.C.C. (Rangaon Cricket Club),105/5,Gajanan Smruti C.C. (Rangaon),106/3,Gajanan Smruti C.C. (Rangaon),10 wickets,https://cricheroes.in/scorecard/395512/Jayesh-Warriors-Chashak/R.C.C.-(Rangaon-Cricket-Club)-vs-Gajanan-Smruti-C.C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Sanjay Smruti XI Stars(Rangaon),98/4,Star Boys C.C. (Rangaon),97/10,Sanjay Smruti XI Stars(Rangaon),1 run,https://cricheroes.in/scorecard/403200/Jayesh-Warriors-Chashak/Sanjay-Smruti-XI-Stars(Rangaon)-vs-Star-Boys-C.C.-(Rangaon)
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",FSC Bhyndr,43/5,United Sports Group - USG,44/5,United Sports Group - USG,2 wickets,https://cricheroes.in/scorecard/472578/Vasai-Midnight-Cup/FSC-Bhyndr-vs-United-Sports-Group---USG
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",Babji Blasters TS,32/6,Star XI MB,33/2,Star XI MB,5 wickets,https://cricheroes.in/scorecard/471852/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",Vasai strikers MA,32/4,Safiee Star,33/2,Safiee Star,5 wickets,https://cricheroes.in/scorecard/471812/Vasai-Midnight-Cup/Vasai-strikers-MA-vs-Safiee-Star
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",Taha Thunders Vasai,25/5,Bhyndr Strikers,26/2,Bhyndr Strikers,5 wickets,https://cricheroes.in/scorecard/471863/Vasai-Midnight-Cup/Taha-Thunders-Vasai-vs-Bhyndr-Strikers
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 4 Ov., ",Aai Ekveera Cricket Club (Rangaon),40/4,Vasudev Smruti C. C. (Rangaon),41/3,Vasudev Smruti C. C. (Rangaon),12 wickets,https://cricheroes.in/scorecard/406093/Jayesh-Warriors-Chashak/Aai-Ekveera-Cricket-Club-(Rangaon)-vs-Vasudev-Smruti-C.-C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Aai Ekveera Cricket Club (Rangaon),104/5,Pandurang Mauli (Daswadi),76/10,Aai Ekveera Cricket Club (Rangaon),28 runs,https://cricheroes.in/scorecard/405813/Jayesh-Warriors-Chashak/Aai-Ekveera-Cricket-Club-(Rangaon)-vs-Pandurang-Mauli-(Daswadi)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Sanjay Smruti XI Stars(Rangaon),79/9,Vasudev Smruti C. C. (Rangaon),80/2,Vasudev Smruti C. C. (Rangaon),13 wickets,https://cricheroes.in/scorecard/405643/Jayesh-Warriors-Chashak/Sanjay-Smruti-XI-Stars(Rangaon)-vs-Vasudev-Smruti-C.-C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Pandurang Mauli (Daswadi),98/5,Gajanan Smruti C.C. (Rangaon),80/6,Pandurang Mauli (Daswadi),18 runs,https://cricheroes.in/scorecard/403837/Jayesh-Warriors-Chashak/Pandurang-Mauli-(Daswadi)-vs-Gajanan-Smruti-C.C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Aai Ekveera Cricket Club (Rangaon),101/4,Anant Smruti C.C (Rangaon),93/9,Aai Ekveera Cricket Club (Rangaon),8 runs,https://cricheroes.in/scorecard/403824/Jayesh-Warriors-Chashak/Aai-Ekveera-Cricket-Club-(Rangaon)-vs-Anant-Smruti-C.C-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 26-May-19, 10 Ov., ",Sanjay Smruti XI Stars(Rangaon),34/1,Nayan Smruti Cricket Club (Rangaon),32/3,Sanjay Smruti XI Stars(Rangaon),"102 runs (DLS method - Match reduced to 5 overs, target 135 runs)",https://cricheroes.in/scorecard/403834/Jayesh-Warriors-Chashak/Sanjay-Smruti-XI-Stars(Rangaon)-vs-Nayan-Smruti-Cricket-Club-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",(Bye),None,Vasudev Smruti C. C. (Rangaon),None,Vasudev Smruti C. C. (Rangaon),walkover,https://cricheroes.in/match-detail/(Bye)/Vasudev-Smruti-C.-C.-(Rangaon)/352396/342627/403950
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Jayesh Warriors (Rangaon),98/4,Aai Ekveera Cricket Club (Rangaon),102/3,Aai Ekveera Cricket Club (Rangaon),11 wickets,https://cricheroes.in/scorecard/395514/Jayesh-Warriors-Chashak/Jayesh-Warriors-(Rangaon)-vs-Aai-Ekveera-Cricket-Club-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Nayan Smruti Cricket Club (Rangaon),111/2,DPBM (Datta Prasadik Bhajan Mandal),85/5,Nayan Smruti Cricket Club (Rangaon),26 runs,https://cricheroes.in/scorecard/395528/Jayesh-Warriors-Chashak/Nayan-Smruti-Cricket-Club-(Rangaon)-vs-DPBM-(Datta-Prasadik-Bhajan-Mandal)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",R.C.C. (Rangaon Cricket Club),105/5,Gajanan Smruti C.C. (Rangaon),106/3,Gajanan Smruti C.C. (Rangaon),10 wickets,https://cricheroes.in/scorecard/395512/Jayesh-Warriors-Chashak/R.C.C.-(Rangaon-Cricket-Club)-vs-Gajanan-Smruti-C.C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Sanjay Smruti XI Stars(Rangaon),98/4,Star Boys C.C. (Rangaon),97/10,Sanjay Smruti XI Stars(Rangaon),1 run,https://cricheroes.in/scorecard/403200/Jayesh-Warriors-Chashak/Sanjay-Smruti-XI-Stars(Rangaon)-vs-Star-Boys-C.C.-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Ashok Smruti C.C. (RANGAON),99/6,Pandurang Mauli (Daswadi),103/2,Pandurang Mauli (Daswadi),12 wickets,https://cricheroes.in/scorecard/395507/Jayesh-Warriors-Chashak/Ashok-Smruti-C.C.-(RANGAON)-vs-Pandurang-Mauli-(Daswadi)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Vasudev Smruti C. C. (Rangaon),99/4,Dragon Cricket Club (Rangaon),78/7,Vasudev Smruti C. C. (Rangaon),21 runs,https://cricheroes.in/scorecard/395523/Jayesh-Warriors-Chashak/Vasudev-Smruti-C.-C.-(Rangaon)-vs-Dragon-Cricket-Club-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 19-May-19, 10 Ov., ",(Bye),None,Anant Smruti C.C (Rangaon),None,Anant Smruti C.C (Rangaon),walkover,https://cricheroes.in/match-detail/(Bye)/Anant-Smruti-C.C-(Rangaon)/352396/128773/395521
Individual Match,"Rangaon Cricket Ground, Vasai, 18-May-19, 10 Ov.",Jayesh Warriors (Rangaon),73/8,Nayan Smruti,77/4,Nayan Smruti,6 wickets,https://cricheroes.in/scorecard/392585/individual/Jayesh-Warriors-(Rangaon)-vs-Nayan-Smruti
Kumar Kunder Trophy,"Narangi Cricket Ground, Vasai, 18-May-19, 40 Ov.",YOUNGSTAR CC A,69/10,YOUNGSTAR CC B,73/3,YOUNGSTAR CC B,9 wickets,https://cricheroes.in/scorecard/391840/Kumar-Kunder-Trophy/YOUNGSTAR-CC-A-vs-YOUNGSTAR-CC-B
Kumar Kunder Trophy,"Narangi Cricket Ground, Vasai, 17-May-19, 40 Ov.",YOUNGSTAR CC B,171/8,YOUNGSTAR CC A,138/10,YOUNGSTAR CC B,"33 runs (Ycc B won the match
)",https://cricheroes.in/scorecard/390459/Kumar-Kunder-Trophy/YOUNGSTAR-CC-B-vs-YOUNGSTAR-CC-A
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Samrat Ashoka Fighter,73/9,Vedh XI,74/6,Vedh XI,6 wickets,https://cricheroes.in/scorecard/376084/Rangaon-Premier-League/Samrat-Ashoka-Fighter-vs-Vedh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Samrat Ashoka Fighter,99/3,Ramdas Smruti,93/10,Samrat Ashoka Fighter,6 runs,https://cricheroes.in/scorecard/375664/Rangaon-Premier-League/Samrat-Ashoka-Fighter-vs-Ramdas-Smruti
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Rangaon Cricket Blasters,89/6,Vedh XI,90/1,Vedh XI,11 wickets,https://cricheroes.in/scorecard/375667/Rangaon-Premier-League/Rangaon-Cricket-Blasters-vs-Vedh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Prem Bhais,70/9,Vedh XI,74/3,Vedh XI,9 wickets,https://cricheroes.in/scorecard/375179/Rangaon-Premier-League/Prem-Bhais-vs-Vedh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Ekanksh XI,76/4,Ramdas Smruti,77/2,Ramdas Smruti,12 wickets,https://cricheroes.in/scorecard/375170/Rangaon-Premier-League/Ekanksh-XI-vs-Ramdas-Smruti
Individual Match,"Dhuri Complex, Vasai, 05-May-19, 20 Ov.",Sunrisers Hyderabad(DPL),73/9,Kolkata Knight Riders(DPL),74/7,Kolkata Knight Riders(DPL),2 wickets,https://cricheroes.in/scorecard/375037/individual/Sunrisers-Hyderabad(DPL)-vs-Kolkata-Knight-Riders(DPL)
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Rangaon Cricket Blasters,80/8,Pandurang Mauli Riders,65/10,Rangaon Cricket Blasters,"15 runs (All Out
)",https://cricheroes.in/scorecard/373899/Rangaon-Premier-League/Rangaon-Cricket-Blasters-vs-Pandurang-Mauli-Riders
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Samrat Ashoka Fighter,108/10,Dashing DPBM,61/9,Samrat Ashoka Fighter,47 runs,https://cricheroes.in/scorecard/373896/Rangaon-Premier-League/Samrat-Ashoka-Fighter-vs-Dashing-DPBM
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Rangaon Cricket Blasters,114/3,Ekvira Fighter,74/10,Rangaon Cricket Blasters,40 runs (Team all out),https://cricheroes.in/scorecard/371904/Rangaon-Premier-League/Rangaon-Cricket-Blasters-vs-Ekvira-Fighter
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Ashok Smruti C.C. (RANGAON),99/6,Pandurang Mauli (Daswadi),103/2,Pandurang Mauli (Daswadi),12 wickets,https://cricheroes.in/scorecard/395507/Jayesh-Warriors-Chashak/Ashok-Smruti-C.C.-(RANGAON)-vs-Pandurang-Mauli-(Daswadi)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 25-May-19, 10 Ov., ",Vasudev Smruti C. C. (Rangaon),99/4,Dragon Cricket Club (Rangaon),78/7,Vasudev Smruti C. C. (Rangaon),21 runs,https://cricheroes.in/scorecard/395523/Jayesh-Warriors-Chashak/Vasudev-Smruti-C.-C.-(Rangaon)-vs-Dragon-Cricket-Club-(Rangaon)
Jayesh Warriors Chashak,"Rangaon Cricket Ground, Vasai, 19-May-19, 10 Ov., ",(Bye),None,Anant Smruti C.C (Rangaon),None,Anant Smruti C.C (Rangaon),walkover,https://cricheroes.in/match-detail/(Bye)/Anant-Smruti-C.C-(Rangaon)/352396/128773/395521
Individual Match,"Rangaon Cricket Ground, Vasai, 18-May-19, 10 Ov.",Jayesh Warriors (Rangaon),73/8,Nayan Smruti,77/4,Nayan Smruti,6 wickets,https://cricheroes.in/scorecard/392585/individual/Jayesh-Warriors-(Rangaon)-vs-Nayan-Smruti
Kumar Kunder Trophy,"Narangi Cricket Ground, Vasai, 18-May-19, 40 Ov.",YOUNGSTAR CC A,69/10,YOUNGSTAR CC B,73/3,YOUNGSTAR CC B,9 wickets,https://cricheroes.in/scorecard/391840/Kumar-Kunder-Trophy/YOUNGSTAR-CC-A-vs-YOUNGSTAR-CC-B
Kumar Kunder Trophy,"Narangi Cricket Ground, Vasai, 17-May-19, 40 Ov.",YOUNGSTAR CC B,171/8,YOUNGSTAR CC A,138/10,YOUNGSTAR CC B,"33 runs (Ycc B won the match
)",https://cricheroes.in/scorecard/390459/Kumar-Kunder-Trophy/YOUNGSTAR-CC-B-vs-YOUNGSTAR-CC-A
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Samrat Ashoka Fighter,73/9,Vedh XI,74/6,Vedh XI,6 wickets,https://cricheroes.in/scorecard/376084/Rangaon-Premier-League/Samrat-Ashoka-Fighter-vs-Vedh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Samrat Ashoka Fighter,99/3,Ramdas Smruti,93/10,Samrat Ashoka Fighter,6 runs,https://cricheroes.in/scorecard/375664/Rangaon-Premier-League/Samrat-Ashoka-Fighter-vs-Ramdas-Smruti
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Rangaon Cricket Blasters,89/6,Vedh XI,90/1,Vedh XI,11 wickets,https://cricheroes.in/scorecard/375667/Rangaon-Premier-League/Rangaon-Cricket-Blasters-vs-Vedh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Prem Bhais,70/9,Vedh XI,74/3,Vedh XI,9 wickets,https://cricheroes.in/scorecard/375179/Rangaon-Premier-League/Prem-Bhais-vs-Vedh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 05-May-19, 10 Ov., ",Ekanksh XI,76/4,Ramdas Smruti,77/2,Ramdas Smruti,12 wickets,https://cricheroes.in/scorecard/375170/Rangaon-Premier-League/Ekanksh-XI-vs-Ramdas-Smruti
Individual Match,"Dhuri Complex, Vasai, 05-May-19, 20 Ov.",Sunrisers Hyderabad(DPL),73/9,Kolkata Knight Riders(DPL),74/7,Kolkata Knight Riders(DPL),2 wickets,https://cricheroes.in/scorecard/375037/individual/Sunrisers-Hyderabad(DPL)-vs-Kolkata-Knight-Riders(DPL)
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Rangaon Cricket Blasters,80/8,Pandurang Mauli Riders,65/10,Rangaon Cricket Blasters,"15 runs (All Out
)",https://cricheroes.in/scorecard/373899/Rangaon-Premier-League/Rangaon-Cricket-Blasters-vs-Pandurang-Mauli-Riders
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Samrat Ashoka Fighter,108/10,Dashing DPBM,61/9,Samrat Ashoka Fighter,47 runs,https://cricheroes.in/scorecard/373896/Rangaon-Premier-League/Samrat-Ashoka-Fighter-vs-Dashing-DPBM
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Rangaon Cricket Blasters,114/3,Ekvira Fighter,74/10,Rangaon Cricket Blasters,40 runs (Team all out),https://cricheroes.in/scorecard/371904/Rangaon-Premier-League/Rangaon-Cricket-Blasters-vs-Ekvira-Fighter
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Pandurang Mauli Riders,128/4,Shivaji Galli Fighter,113/6,Pandurang Mauli Riders,15 runs,https://cricheroes.in/scorecard/371902/Rangaon-Premier-League/Pandurang-Mauli-Riders-vs-Shivaji-Galli-Fighter
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Mohit Star XI,105/6,Ekanksh XI,77/3,Mohit Star XI,28 runs,https://cricheroes.in/scorecard/371895/Rangaon-Premier-League/Mohit-Star-XI-vs-Ekanksh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Samrat Ashoka Fighter,77/8,Sai Ashtabhuja,52/8,Samrat Ashoka Fighter,25 runs,https://cricheroes.in/scorecard/371896/Rangaon-Premier-League/Samrat-Ashoka-Fighter-vs-Sai-Ashtabhuja
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Pandurang Mauli Riders,96/5,Vedh XI,94/5,Pandurang Mauli Riders,2 runs,https://cricheroes.in/scorecard/371888/Rangaon-Premier-League/Pandurang-Mauli-Riders-vs-Vedh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Prem Bhais,76/6,Rangaon Cricket Blasters,58/10,Prem Bhais,18 runs,https://cricheroes.in/scorecard/371892/Rangaon-Premier-League/Prem-Bhais-vs-Rangaon-Cricket-Blasters
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 03-May-19, 10 Ov., ",Ekanksh XI,86/6,Dashing DPBM,64/8,Ekanksh XI,22 runs,https://cricheroes.in/scorecard/371817/Rangaon-Premier-League/Ekanksh-XI-vs-Dashing-DPBM
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 02-May-19, 10 Ov., ",Sai Ashtabhuja,97/6,Ramdas Smruti,98/7,Ramdas Smruti,3 wickets,https://cricheroes.in/scorecard/371401/Rangaon-Premier-League/Sai-Ashtabhuja-vs-Ramdas-Smruti
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 02-May-19, 10 Ov., ",Ekvira Fighter,68/10,Prem Bhais,69/4,Prem Bhais,6 wickets,https://cricheroes.in/scorecard/371352/Rangaon-Premier-League/Ekvira-Fighter-vs-Prem-Bhais
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 02-May-19, 10 Ov., ",Vedh XI,70/9,Shivaji Galli Fighter,67/8,Vedh XI,3 runs,https://cricheroes.in/scorecard/371266/Rangaon-Premier-League/Vedh-XI-vs-Shivaji-Galli-Fighter
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 02-May-19, 10 Ov., ",Ramdas Smruti,110/4,Samrat Ashoka Fighter,107/5,Ramdas Smruti,3 runs,https://cricheroes.in/scorecard/370722/Rangaon-Premier-League/Ramdas-Smruti-vs-Samrat-Ashoka-Fighter
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 01-May-19, 10 Ov., ",Dashing DPBM,105/3,Mohit Star XI,66/9,Dashing DPBM,39 runs,https://cricheroes.in/scorecard/369243/Rangaon-Premier-League/Dashing-DPBM-vs-Mohit-Star-XI
Individual Match,"Ghanshyam Park National Stadium, Vasai, 28-Apr-19, 20 Ov.",Kings XI Punjab(DPL),87/11,Kolkata Knight Riders(DPL),88/7,Kolkata Knight Riders(DPL),6 wickets,https://cricheroes.in/scorecard/362573/individual/Kings-XI-Punjab(DPL)-vs-Kolkata-Knight-Riders(DPL)
Individual Match,"Ghanshyam Park National Stadium, Vasai, 27-Apr-19, 20 Ov.",Kolkata Knight Riders(DPL),60/10,Kings XI Punjab(DPL),64/6,Kings XI Punjab(DPL),4 wickets,https://cricheroes.in/scorecard/362574/individual/Kolkata-Knight-Riders(DPL)-vs-Kings-XI-Punjab(DPL)
Individual Match,"Ghanshyam Park National Stadium, Vasai, 21-Apr-19, 20 Ov.",Rajasthan Royals (DPL),86/7,Royal Challengers Bangalore(DPL),72/9,Rajasthan Royals (DPL),14 runs,https://cricheroes.in/scorecard/355072/individual/Rajasthan-Royals-(DPL)-vs-Royal-Challengers-Bangalore(DPL)
Individual Match,"Ghanshyam Park National Stadium, Vasai, 20-Apr-19, 20 Ov.",Kings XI Punjab(DPL),105/8,Delhi Capitals(DPL),96/7,Kings XI Punjab(DPL),9 runs,https://cricheroes.in/scorecard/353326/individual/Kings-XI-Punjab(DPL)-vs-Delhi-Capitals(DPL)
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Pandurang Mauli Riders,128/4,Shivaji Galli Fighter,113/6,Pandurang Mauli Riders,15 runs,https://cricheroes.in/scorecard/371902/Rangaon-Premier-League/Pandurang-Mauli-Riders-vs-Shivaji-Galli-Fighter
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Mohit Star XI,105/6,Ekanksh XI,77/3,Mohit Star XI,28 runs,https://cricheroes.in/scorecard/371895/Rangaon-Premier-League/Mohit-Star-XI-vs-Ekanksh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Samrat Ashoka Fighter,77/8,Sai Ashtabhuja,52/8,Samrat Ashoka Fighter,25 runs,https://cricheroes.in/scorecard/371896/Rangaon-Premier-League/Samrat-Ashoka-Fighter-vs-Sai-Ashtabhuja
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Pandurang Mauli Riders,96/5,Vedh XI,94/5,Pandurang Mauli Riders,2 runs,https://cricheroes.in/scorecard/371888/Rangaon-Premier-League/Pandurang-Mauli-Riders-vs-Vedh-XI
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 04-May-19, 10 Ov., ",Prem Bhais,76/6,Rangaon Cricket Blasters,58/10,Prem Bhais,18 runs,https://cricheroes.in/scorecard/371892/Rangaon-Premier-League/Prem-Bhais-vs-Rangaon-Cricket-Blasters
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 03-May-19, 10 Ov., ",Ekanksh XI,86/6,Dashing DPBM,64/8,Ekanksh XI,22 runs,https://cricheroes.in/scorecard/371817/Rangaon-Premier-League/Ekanksh-XI-vs-Dashing-DPBM
Rangaon Premier League,"Rangaon Cricket Ground, Vasai, 02-May-19, 10 Ov., ",Sai Ashtabhuja,97/6,Ramdas Smruti,98/7,Ramdas Smruti,3 wickets,https://cricheroes.in/scorecard/371401/Rangaon-Premier-League/Sai-Ashtabhuja-vs-Ramdas-Smruti
