MatchName,Address,TeamA,ScoreA,TeamB,ScoreB,Winner,WonBy,MatchLink
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 8 Ov., ",Burhani Lions Nasik,82/9,Saifee Mohammedi Sport Club Vapi,81/8,Burhani Lions Nasik,1 run,https://cricheroes.in/scorecard/773458/Saifee-Burhani-Premier-League-4th-Edition/Burhani-Lions-Nasik-vs-Saifee-Mohammedi-Sport-Club-Vapi
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 8 Ov., ",Nasik Super King,81/5,MALAQ XI,55/8,Nasik Super King,26 runs,https://cricheroes.in/scorecard/773455/Saifee-Burhani-Premier-League-4th-Edition/Nasik-Super-King-vs-MALAQ-XI
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 8 Ov., ",Pardi Spartans Pardi,83/5,Najmi Tigers. Jalgaon,35/10,Pardi Spartans Pardi,48 runs,https://cricheroes.in/scorecard/773447/Saifee-Burhani-Premier-League-4th-Edition/Pardi-Spartans-Pardi-vs-Najmi-Tigers.-Jalgaon
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 8 Ov., ",Star 11 Vapi,44/6,Burhani 11 Daman,45/4,Burhani 11 Daman,6 wickets,https://cricheroes.in/scorecard/773443/Saifee-Burhani-Premier-League-4th-Edition/Star-11-Vapi-vs-Burhani-11-Daman
Individual Match,"Vapi International Stadium, Vapi, 08-Feb-20, 40 Ov.",KK Cricket Academy Vapi,199/11,M.K Mheta Academy,182/10,KK Cricket Academy Vapi,17 runs,https://cricheroes.in/scorecard/776300/individual/KK-Cricket-Academy-Vapi-vs-M.K-Mheta-Academy
26 DGP CRICKET ONE DAY TOURNAMENT,"Bilkhaiya Cricket Ground, Vapi, 04-Feb-20, 50 Ov., ",Vadodara Commissionerate,297/7,Surat Range,102/10,Vadodara Commissionerate,195 runs,https://cricheroes.in/scorecard/741080/26-DGP-CRICKET-ONE-DAY-TOURNAMENT/Vadodara-Commissionerate-vs-Surat-Range
Individual Match,"Nayak Wad, Vapi, 31-Jan-20, 4 Ov.",Dayan Tree,81/3,Decents Wars,81/1,Tie,None,https://cricheroes.in/scorecard/755573/individual/Dayan-Tree-vs-Decents-Wars
26 DGP CRICKET ONE DAY TOURNAMENT,"Bilkhaiya Cricket Ground, Vapi, 30-Jan-20, 50 Ov., ",Ahmedabad Commissionerate,392/7,Surat Range,207/10,Ahmedabad Commissionerate,185 runs,https://cricheroes.in/scorecard/735601/26-DGP-CRICKET-ONE-DAY-TOURNAMENT/Ahmedabad-Commissionerate-vs-Surat-Range
26 DGP CRICKET ONE DAY TOURNAMENT,"Bilkhaiya Cricket Ground, Vapi, 28-Jan-20, 50 Ov., ",Surat Range,195/10,Ahmedabad Range Xi,196/4,Ahmedabad Range Xi,6 wickets,https://cricheroes.in/scorecard/735595/26-DGP-CRICKET-ONE-DAY-TOURNAMENT/Surat-Range-vs-Ahmedabad-Range-Xi
Individual Match,"Udvada Gymkhana, Vapi, 09-Feb-20, 30 Ov.",UCC - Udwada Cricket Club,253/8,UDAY XII,221/10,UCC - Udwada Cricket Club,32 runs,https://cricheroes.in/scorecard/780708/individual/UCC---Udwada-Cricket-Club-vs-UDAY-XII
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 09-Feb-20, 6 Ov., ",MALAQ XI,58/6,Star 11 Vapi,53/4,MALAQ XI,5 runs,https://cricheroes.in/scorecard/778610/Saifee-Burhani-Premier-League-4th-Edition/MALAQ-XI-vs-Star-11-Vapi
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 09-Feb-20, 6 Ov., ",Burhani Lions Nasik,74/4,Najmi Tigers. Jalgaon,55/3,Burhani Lions Nasik,19 runs,https://cricheroes.in/scorecard/773483/Saifee-Burhani-Premier-League-4th-Edition/Burhani-Lions-Nasik-vs-Najmi-Tigers.-Jalgaon
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 6 Ov., ",Pardi Spartans Pardi,72/4,Saifee Mohammedi Sport Club Vapi,34/5,Pardi Spartans Pardi,38 runs,https://cricheroes.in/scorecard/773475/Saifee-Burhani-Premier-League-4th-Edition/Pardi-Spartans-Pardi-vs-Saifee-Mohammedi-Sport-Club-Vapi
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 6 Ov., ",MALAQ XI,73/4,Burhani 11 Daman,56/3,MALAQ XI,17 runs,https://cricheroes.in/scorecard/773470/Saifee-Burhani-Premier-League-4th-Edition/MALAQ-XI-vs-Burhani-11-Daman
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 6 Ov., ",Nasik Super King,67/6,Star 11 Vapi,38/4,Nasik Super King,29 runs,https://cricheroes.in/scorecard/773466/Saifee-Burhani-Premier-League-4th-Edition/Nasik-Super-King-vs-Star-11-Vapi
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 8 Ov., ",Burhani Lions Nasik,82/9,Saifee Mohammedi Sport Club Vapi,81/8,Burhani Lions Nasik,1 run,https://cricheroes.in/scorecard/773458/Saifee-Burhani-Premier-League-4th-Edition/Burhani-Lions-Nasik-vs-Saifee-Mohammedi-Sport-Club-Vapi
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 8 Ov., ",Nasik Super King,81/5,MALAQ XI,55/8,Nasik Super King,26 runs,https://cricheroes.in/scorecard/773455/Saifee-Burhani-Premier-League-4th-Edition/Nasik-Super-King-vs-MALAQ-XI
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 8 Ov., ",Pardi Spartans Pardi,83/5,Najmi Tigers. Jalgaon,35/10,Pardi Spartans Pardi,48 runs,https://cricheroes.in/scorecard/773447/Saifee-Burhani-Premier-League-4th-Edition/Pardi-Spartans-Pardi-vs-Najmi-Tigers.-Jalgaon
Saifee Burhani Premier League 4th Edition,"Kumar Shala Gujarati School, Vapi, 08-Feb-20, 8 Ov., ",Star 11 Vapi,44/6,Burhani 11 Daman,45/4,Burhani 11 Daman,6 wickets,https://cricheroes.in/scorecard/773443/Saifee-Burhani-Premier-League-4th-Edition/Star-11-Vapi-vs-Burhani-11-Daman
Individual Match,"Vapi International Stadium, Vapi, 08-Feb-20, 40 Ov.",KK Cricket Academy Vapi,199/11,M.K Mheta Academy,182/10,KK Cricket Academy Vapi,17 runs,https://cricheroes.in/scorecard/776300/individual/KK-Cricket-Academy-Vapi-vs-M.K-Mheta-Academy
26 DGP CRICKET ONE DAY TOURNAMENT,"Bilkhaiya Cricket Ground, Vapi, 04-Feb-20, 50 Ov., ",Vadodara Commissionerate,297/7,Surat Range,102/10,Vadodara Commissionerate,195 runs,https://cricheroes.in/scorecard/741080/26-DGP-CRICKET-ONE-DAY-TOURNAMENT/Vadodara-Commissionerate-vs-Surat-Range
Individual Match,"Nayak Wad, Vapi, 31-Jan-20, 4 Ov.",Dayan Tree,81/3,Decents Wars,81/1,Tie,None,https://cricheroes.in/scorecard/755573/individual/Dayan-Tree-vs-Decents-Wars
26 DGP CRICKET ONE DAY TOURNAMENT,"Bilkhaiya Cricket Ground, Vapi, 30-Jan-20, 50 Ov., ",Ahmedabad Commissionerate,392/7,Surat Range,207/10,Ahmedabad Commissionerate,185 runs,https://cricheroes.in/scorecard/735601/26-DGP-CRICKET-ONE-DAY-TOURNAMENT/Ahmedabad-Commissionerate-vs-Surat-Range
26 DGP CRICKET ONE DAY TOURNAMENT,"Bilkhaiya Cricket Ground, Vapi, 28-Jan-20, 50 Ov., ",Surat Range,195/10,Ahmedabad Range Xi,196/4,Ahmedabad Range Xi,6 wickets,https://cricheroes.in/scorecard/735595/26-DGP-CRICKET-ONE-DAY-TOURNAMENT/Surat-Range-vs-Ahmedabad-Range-Xi
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 8 Ov., ",Team D Pramukh,102/4,Team B Pramukh,97/3,Team D Pramukh,5 runs,https://cricheroes.in/scorecard/746057/PGPL/Team-D-Pramukh-vs-Team-B-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,86/4,Team E Pramukh,39/8,Team B Pramukh,47 runs,https://cricheroes.in/scorecard/745856/PGPL/Team-B-Pramukh-vs-Team-E-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 10 Ov., ",Dapada Fighters,94/9,Vapi Superkings,70/9,Dapada Fighters,24 runs (Took all the wickets of Vapi),https://cricheroes.in/scorecard/745759/Faze3-Cricket-League-2020/Dapada-Fighters-vs-Vapi-Superkings
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Panipat_Warriors,15/10,Dapada Fighters,18/2,Dapada Fighters,8 wickets,https://cricheroes.in/scorecard/745108/Faze3-Cricket-League-2020/Panipat_Warriors-vs-Dapada-Fighters
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team D Pramukh,79/2,TEAM A Pramukh,43/4,Team D Pramukh,36 runs,https://cricheroes.in/scorecard/745533/PGPL/Team-D-Pramukh-vs-TEAM-A-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,122/2,Team F Pramukh,39/5,Team B Pramukh,83 runs,https://cricheroes.in/scorecard/742584/PGPL/Team-B-Pramukh-vs-Team-F-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Vapi Superkings,121/5,Dadra Drifters,63/8,Vapi Superkings,58 runs,https://cricheroes.in/scorecard/744831/Faze3-Cricket-League-2020/Vapi-Superkings-vs-Dadra-Drifters
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",TEAM A Pramukh,61/1,Team E Pramukh,62/2,Team E Pramukh,6 wickets,https://cricheroes.in/scorecard/742580/PGPL/TEAM-A-Pramukh-vs-Team-E-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team F Pramukh,23/5,Team D Pramukh,24/1,Team D Pramukh,7 wickets,https://cricheroes.in/scorecard/742577/PGPL/Team-F-Pramukh-vs-Team-D-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Dapada Fighters,84/7,Autofab Tigers,85/6,Autofab Tigers,5 wickets,https://cricheroes.in/scorecard/742287/Faze3-Cricket-League-2020/Dapada-Fighters-vs-Autofab-Tigers
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team E Pramukh,45/3,Team C Pramukh,46/2,Team C Pramukh,5 wickets,https://cricheroes.in/scorecard/742573/PGPL/Team-E-Pramukh-vs-Team-C-Pramukh
Individual Match,"Nayak Wad, Vapi, 26-Jan-20, 10 Ov.",Dayan Tree,70/2,Decents Wars,74/2,Decents Wars,3 wickets,https://cricheroes.in/scorecard/744568/individual/Dayan-Tree-vs-Decents-Wars
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,91/0,Team D Pramukh,28/7,Team B Pramukh,63 runs,https://cricheroes.in/scorecard/742571/PGPL/Team-B-Pramukh-vs-Team-D-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",.Mumbai_Indians.,91/5,Vapi Superkings,94/2,Vapi Superkings,8 wickets,https://cricheroes.in/scorecard/742284/Faze3-Cricket-League-2020/.Mumbai_Indians.-vs-Vapi-Superkings
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",TEAM A Pramukh,60/0,Team C Pramukh,47/5,TEAM A Pramukh,13 runs,https://cricheroes.in/scorecard/742568/PGPL/TEAM-A-Pramukh-vs-Team-C-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 8 Ov., ",Team D Pramukh,102/4,Team B Pramukh,97/3,Team D Pramukh,5 runs,https://cricheroes.in/scorecard/746057/PGPL/Team-D-Pramukh-vs-Team-B-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,86/4,Team E Pramukh,39/8,Team B Pramukh,47 runs,https://cricheroes.in/scorecard/745856/PGPL/Team-B-Pramukh-vs-Team-E-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 10 Ov., ",Dapada Fighters,94/9,Vapi Superkings,70/9,Dapada Fighters,24 runs (Took all the wickets of Vapi),https://cricheroes.in/scorecard/745759/Faze3-Cricket-League-2020/Dapada-Fighters-vs-Vapi-Superkings
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Panipat_Warriors,15/10,Dapada Fighters,18/2,Dapada Fighters,8 wickets,https://cricheroes.in/scorecard/745108/Faze3-Cricket-League-2020/Panipat_Warriors-vs-Dapada-Fighters
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team D Pramukh,79/2,TEAM A Pramukh,43/4,Team D Pramukh,36 runs,https://cricheroes.in/scorecard/745533/PGPL/Team-D-Pramukh-vs-TEAM-A-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,122/2,Team F Pramukh,39/5,Team B Pramukh,83 runs,https://cricheroes.in/scorecard/742584/PGPL/Team-B-Pramukh-vs-Team-F-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Vapi Superkings,121/5,Dadra Drifters,63/8,Vapi Superkings,58 runs,https://cricheroes.in/scorecard/744831/Faze3-Cricket-League-2020/Vapi-Superkings-vs-Dadra-Drifters
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",TEAM A Pramukh,61/1,Team E Pramukh,62/2,Team E Pramukh,6 wickets,https://cricheroes.in/scorecard/742580/PGPL/TEAM-A-Pramukh-vs-Team-E-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team F Pramukh,23/5,Team D Pramukh,24/1,Team D Pramukh,7 wickets,https://cricheroes.in/scorecard/742577/PGPL/Team-F-Pramukh-vs-Team-D-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Dapada Fighters,84/7,Autofab Tigers,85/6,Autofab Tigers,5 wickets,https://cricheroes.in/scorecard/742287/Faze3-Cricket-League-2020/Dapada-Fighters-vs-Autofab-Tigers
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team E Pramukh,45/3,Team C Pramukh,46/2,Team C Pramukh,5 wickets,https://cricheroes.in/scorecard/742573/PGPL/Team-E-Pramukh-vs-Team-C-Pramukh
Individual Match,"Nayak Wad, Vapi, 26-Jan-20, 10 Ov.",Dayan Tree,70/2,Decents Wars,74/2,Decents Wars,3 wickets,https://cricheroes.in/scorecard/744568/individual/Dayan-Tree-vs-Decents-Wars
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,91/0,Team D Pramukh,28/7,Team B Pramukh,63 runs,https://cricheroes.in/scorecard/742571/PGPL/Team-B-Pramukh-vs-Team-D-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",.Mumbai_Indians.,91/5,Vapi Superkings,94/2,Vapi Superkings,8 wickets,https://cricheroes.in/scorecard/742284/Faze3-Cricket-League-2020/.Mumbai_Indians.-vs-Vapi-Superkings
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",TEAM A Pramukh,60/0,Team C Pramukh,47/5,TEAM A Pramukh,13 runs,https://cricheroes.in/scorecard/742568/PGPL/TEAM-A-Pramukh-vs-Team-C-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Dapada Fighters,85/7,.Mumbai_Indians.,77/9,Dapada Fighters,8 runs,https://cricheroes.in/scorecard/740787/Faze3-Cricket-League-2020/Dapada-Fighters-vs-.Mumbai_Indians.
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Vapi Superkings,106/7,Autofab Tigers,77/4,Vapi Superkings,29 runs,https://cricheroes.in/scorecard/740773/Faze3-Cricket-League-2020/Vapi-Superkings-vs-Autofab-Tigers
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Dadra Drifters,79/6,.Mumbai_Indians.,72/5,Dadra Drifters,7 runs,https://cricheroes.in/scorecard/740760/Faze3-Cricket-League-2020/Dadra-Drifters-vs-.Mumbai_Indians.
Individual Match,"Nayak Wad, Vapi, 25-Jan-20, 8 Ov.",Decents Wars,45/2,Dayan Tree,49/1,Dayan Tree,4 wickets,https://cricheroes.in/scorecard/740898/individual/Decents-Wars-vs-Dayan-Tree
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Panipat_Warriors,92/5,Autofab Tigers,60/8,Panipat_Warriors,32 runs,https://cricheroes.in/scorecard/740725/Faze3-Cricket-League-2020/Panipat_Warriors-vs-Autofab-Tigers
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Dapada Fighters,95/9,Dadra Drifters,96/3,Dadra Drifters,7 wickets,https://cricheroes.in/scorecard/740438/Faze3-Cricket-League-2020/Dapada-Fighters-vs-Dadra-Drifters
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Vapi Superkings,78/5,Panipat_Warriors,80/2,Panipat_Warriors,8 wickets,https://cricheroes.in/scorecard/740178/Faze3-Cricket-League-2020/Vapi-Superkings-vs-Panipat_Warriors
VCC - LEAGUE 3,"daman college ground, Vapi, 18-Jan-20, 30 Ov., ",SPARKING,222/10,CRICKS,197/9,SPARKING,25 runs,https://cricheroes.in/scorecard/724303/VCC---LEAGUE-3/SPARKING-vs-CRICKS
MSS - SEASON 2,"Nirant Ground, Vapi, 12-Jan-20, 6 Ov., ",Salasar Greens,"<span class=""yet-to-bat"">Yet to bat</span>",Sundaram Dragon,"<span class=""yet-to-bat"">Yet to bat</span>",Abandoned,None,https://cricheroes.in/scorecard/709524/MSS---SEASON-2/Salasar-Greens-vs-Sundaram-Dragon
Triveni Premier League,"Valwada Cricket Ground, Vapi, 01-Jan-20, 8 Ov., ",Vishal Shukla Triveni,125/3,Nawajish Triveni Team,104/4,Vishal Shukla Triveni,21 runs,https://cricheroes.in/scorecard/683394/Triveni-Premier-League/Vishal-Shukla-Triveni-vs-Nawajish-Triveni-Team
Triveni Premier League,"Valwada Cricket Ground, Vapi, 01-Jan-20, 8 Ov., ",Nawajish Triveni Team,65/8,Salim Triveni Team,47/8,Nawajish Triveni Team,18 runs,https://cricheroes.in/scorecard/681140/Triveni-Premier-League/Nawajish-Triveni-Team-vs-Salim-Triveni-Team
Triveni Premier League,"Valwada Cricket Ground, Vapi, 01-Jan-20, 8 Ov., ",Vishal Shukla Triveni,88/3,Nawajish Triveni Team,93/1,Nawajish Triveni Team,7 wickets,https://cricheroes.in/scorecard/681130/Triveni-Premier-League/Vishal-Shukla-Triveni-vs-Nawajish-Triveni-Team
Triveni Premier League,"Valwada Cricket Ground, Vapi, 01-Jan-20, 8 Ov., ",Vishal Shukla Triveni,82/2,Salim Triveni Team,53/7,Vishal Shukla Triveni,29 runs,https://cricheroes.in/scorecard/681116/Triveni-Premier-League/Vishal-Shukla-Triveni-vs-Salim-Triveni-Team
Individual Match,"Dumlav, Vapi, 29-Dec-19, 4 Ov.",Star 11 Tukwada,48/1,Unknown 11....,41/3,Star 11 Tukwada,7 runs,https://cricheroes.in/scorecard/678419/individual/Star-11-Tukwada-vs-Unknown-11....
Ypl,"Valwada Cricket Ground, Vapi, 29-Dec-19, 6 Ov., ",Soniya Star,64/3,Vapi Warrior,67/3,Vapi Warrior,7 wickets,https://cricheroes.in/scorecard/678040/Ypl/Soniya-Star-vs-Vapi-Warrior
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 8 Ov., ",Team D Pramukh,102/4,Team B Pramukh,97/3,Team D Pramukh,5 runs,https://cricheroes.in/scorecard/746057/PGPL/Team-D-Pramukh-vs-Team-B-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,86/4,Team E Pramukh,39/8,Team B Pramukh,47 runs,https://cricheroes.in/scorecard/745856/PGPL/Team-B-Pramukh-vs-Team-E-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 10 Ov., ",Dapada Fighters,94/9,Vapi Superkings,70/9,Dapada Fighters,24 runs (Took all the wickets of Vapi),https://cricheroes.in/scorecard/745759/Faze3-Cricket-League-2020/Dapada-Fighters-vs-Vapi-Superkings
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Panipat_Warriors,15/10,Dapada Fighters,18/2,Dapada Fighters,8 wickets,https://cricheroes.in/scorecard/745108/Faze3-Cricket-League-2020/Panipat_Warriors-vs-Dapada-Fighters
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team D Pramukh,79/2,TEAM A Pramukh,43/4,Team D Pramukh,36 runs,https://cricheroes.in/scorecard/745533/PGPL/Team-D-Pramukh-vs-TEAM-A-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,122/2,Team F Pramukh,39/5,Team B Pramukh,83 runs,https://cricheroes.in/scorecard/742584/PGPL/Team-B-Pramukh-vs-Team-F-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Vapi Superkings,121/5,Dadra Drifters,63/8,Vapi Superkings,58 runs,https://cricheroes.in/scorecard/744831/Faze3-Cricket-League-2020/Vapi-Superkings-vs-Dadra-Drifters
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",TEAM A Pramukh,61/1,Team E Pramukh,62/2,Team E Pramukh,6 wickets,https://cricheroes.in/scorecard/742580/PGPL/TEAM-A-Pramukh-vs-Team-E-Pramukh
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team F Pramukh,23/5,Team D Pramukh,24/1,Team D Pramukh,7 wickets,https://cricheroes.in/scorecard/742577/PGPL/Team-F-Pramukh-vs-Team-D-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",Dapada Fighters,84/7,Autofab Tigers,85/6,Autofab Tigers,5 wickets,https://cricheroes.in/scorecard/742287/Faze3-Cricket-League-2020/Dapada-Fighters-vs-Autofab-Tigers
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team E Pramukh,45/3,Team C Pramukh,46/2,Team C Pramukh,5 wickets,https://cricheroes.in/scorecard/742573/PGPL/Team-E-Pramukh-vs-Team-C-Pramukh
Individual Match,"Nayak Wad, Vapi, 26-Jan-20, 10 Ov.",Dayan Tree,70/2,Decents Wars,74/2,Decents Wars,3 wickets,https://cricheroes.in/scorecard/744568/individual/Dayan-Tree-vs-Decents-Wars
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",Team B Pramukh,91/0,Team D Pramukh,28/7,Team B Pramukh,63 runs,https://cricheroes.in/scorecard/742571/PGPL/Team-B-Pramukh-vs-Team-D-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 26-Jan-20, 8 Ov., ",.Mumbai_Indians.,91/5,Vapi Superkings,94/2,Vapi Superkings,8 wickets,https://cricheroes.in/scorecard/742284/Faze3-Cricket-League-2020/.Mumbai_Indians.-vs-Vapi-Superkings
PGPL,"Pramukh Greens, Vapi, 26-Jan-20, 6 Ov., ",TEAM A Pramukh,60/0,Team C Pramukh,47/5,TEAM A Pramukh,13 runs,https://cricheroes.in/scorecard/742568/PGPL/TEAM-A-Pramukh-vs-Team-C-Pramukh
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Dapada Fighters,85/7,.Mumbai_Indians.,77/9,Dapada Fighters,8 runs,https://cricheroes.in/scorecard/740787/Faze3-Cricket-League-2020/Dapada-Fighters-vs-.Mumbai_Indians.
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Vapi Superkings,106/7,Autofab Tigers,77/4,Vapi Superkings,29 runs,https://cricheroes.in/scorecard/740773/Faze3-Cricket-League-2020/Vapi-Superkings-vs-Autofab-Tigers
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Dadra Drifters,79/6,.Mumbai_Indians.,72/5,Dadra Drifters,7 runs,https://cricheroes.in/scorecard/740760/Faze3-Cricket-League-2020/Dadra-Drifters-vs-.Mumbai_Indians.
Individual Match,"Nayak Wad, Vapi, 25-Jan-20, 8 Ov.",Decents Wars,45/2,Dayan Tree,49/1,Dayan Tree,4 wickets,https://cricheroes.in/scorecard/740898/individual/Decents-Wars-vs-Dayan-Tree
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Panipat_Warriors,92/5,Autofab Tigers,60/8,Panipat_Warriors,32 runs,https://cricheroes.in/scorecard/740725/Faze3-Cricket-League-2020/Panipat_Warriors-vs-Autofab-Tigers
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Dapada Fighters,95/9,Dadra Drifters,96/3,Dadra Drifters,7 wickets,https://cricheroes.in/scorecard/740438/Faze3-Cricket-League-2020/Dapada-Fighters-vs-Dadra-Drifters
Faze3 Cricket League 2020,"Yash Cricket Ground, Vapi, 25-Jan-20, 8 Ov., ",Vapi Superkings,78/5,Panipat_Warriors,80/2,Panipat_Warriors,8 wickets,https://cricheroes.in/scorecard/740178/Faze3-Cricket-League-2020/Vapi-Superkings-vs-Panipat_Warriors
VCC - LEAGUE 3,"daman college ground, Vapi, 18-Jan-20, 30 Ov., ",SPARKING,222/10,CRICKS,197/9,SPARKING,25 runs,https://cricheroes.in/scorecard/724303/VCC---LEAGUE-3/SPARKING-vs-CRICKS
MSS - SEASON 2,"Nirant Ground, Vapi, 12-Jan-20, 6 Ov., ",Salasar Greens,"<span class=""yet-to-bat"">Yet to bat</span>",Sundaram Dragon,"<span class=""yet-to-bat"">Yet to bat</span>",Abandoned,None,https://cricheroes.in/scorecard/709524/MSS---SEASON-2/Salasar-Greens-vs-Sundaram-Dragon
Triveni Premier League,"Valwada Cricket Ground, Vapi, 01-Jan-20, 8 Ov., ",Vishal Shukla Triveni,125/3,Nawajish Triveni Team,104/4,Vishal Shukla Triveni,21 runs,https://cricheroes.in/scorecard/683394/Triveni-Premier-League/Vishal-Shukla-Triveni-vs-Nawajish-Triveni-Team
Triveni Premier League,"Valwada Cricket Ground, Vapi, 01-Jan-20, 8 Ov., ",Nawajish Triveni Team,65/8,Salim Triveni Team,47/8,Nawajish Triveni Team,18 runs,https://cricheroes.in/scorecard/681140/Triveni-Premier-League/Nawajish-Triveni-Team-vs-Salim-Triveni-Team
